3.344908241859157361e+00	2.111429566553397752e+00	3.683142410378770215e+00
1.783499953946247718e+00	3.721490379764905043e+00	1.136852590985690270e+01
1.641485331510430301e+00	3.703215847563511520e+00	1.673704338672645520e+01
3.004462766803231322e+00	6.638874852985764186e+00	6.328877980944166204e+00
1.791494235926800682e+00	1.083360525589296230e+01	9.168935885743305647e+00
4.473892620319000812e+00	8.670680995248828182e+00	1.697980954977574797e+01
2.639510457617030958e+00	1.686377050105990349e+01	1.299650462570941967e+00
1.601758256484725029e+00	1.504464343448793251e+01	8.792664099717764969e+00
3.628269017946156971e+00	1.581569913481693312e+01	1.293732267810756831e+01
1.027165047341456905e+01	4.180095285187130472e+00	3.469453771817914145e+00
1.100023485529554712e+01	1.124264213534563073e+00	1.031495852528589730e+01
1.045202774093789166e+01	4.608918876006450560e+00	1.497645705459727949e+01
9.138954990983982896e+00	7.267774809153152660e+00	4.823119867262114724e+00
9.758406708102816296e+00	9.771424263393715393e+00	9.714414154348073538e+00
1.424275426892835661e+01	1.285493427140304767e+01	1.757757737251006347e+01
1.389865922465973824e+01	1.658969754116194650e+01	3.900705704351856262e+00
6.505281198986464730e+00	1.700572610556788433e+01	1.095749412108208709e+01
1.065690950418191996e+01	8.987503865157623339e-01	1.675001027997191372e+01
1.393114929726890239e+01	1.873507146896018938e+00	5.347966722306178866e+00
1.530648415144701779e+01	4.740896376606772655e+00	9.515576930290926327e+00
1.676727145990006562e+01	3.328763770777726894e+00	1.670488380951656637e+01
1.815923736729066817e+01	1.073126102286192740e+01	3.720813303826875362e+00
1.790105647622684870e+01	1.155045265493193796e+01	9.231044702918019595e+00
1.922261234720170009e+01	8.037575665579325346e+00	1.504359185935015297e+01
1.437963535752292010e+01	1.723870301960728924e+01	4.620448006033277544e+00
1.742126655229573728e+01	1.793743439819358088e+01	1.284258525965068998e+01
1.740285452992532811e+01	1.700629856940610196e+01	1.340728866540195163e+01
