1.915606884689285749e+01	1.902155582328771999e+01	2.888517851300334893e+00
1.455345368569970077e+01	6.540357107170287954e+00	6.515731574341440790e+00
1.396984595883258606e+01	8.159710739877837682e+00	1.116404057340659328e+01
2.320534361731082296e+00	1.077001150226531090e+00	1.178251552454912598e+01
9.058735209257672949e+00	1.669175998521557602e+01	1.434533845369264959e+01
6.103819559803898898e+00	6.612718508974387177e+00	1.727722914593491055e+01
1.884285408679668095e+01	1.673427886963796851e+01	1.642435736976625549e+01
9.268545245259646848e+00	1.769770461933016747e+01	1.365596572554510324e+01
1.886558839487400974e+01	4.489460730991892135e+00	1.872782592040378091e+01
1.127369830055647704e+01	9.732728122559498374e+00	1.944892465444087648e+01
1.340764184076638799e+01	1.740161500409987738e+01	1.105183656895194311e+01
1.422339048448052345e+01	8.876500520355911306e+00	1.306082386419869756e+01
8.105485203865184118e+00	6.495214295452397257e-01	1.191076281224544431e+01
9.264014231631131580e+00	9.241087288593787363e+00	8.710311078415877262e+00
7.929331487077779794e-01	5.216566237685174023e-01	1.796869103075392360e+01
1.039228981925348982e+01	9.064060862644964800e+00	1.116309307926026761e+01
1.159728170973339978e+01	1.658123702487835871e+01	8.657993785156127942e+00
1.775774177104556273e+01	1.355614038478682559e+01	5.645907688006141179e+00
8.646338319812597817e+00	1.962582524272869122e+01	8.836994916191159177e+00
4.288754965624988813e+00	8.103938991222712218e+00	1.807870731088833338e+01
9.570290125752539012e+00	3.401003858013702086e+00	5.829100935460331812e+00
1.277084183802832662e+01	5.575191992666560514e-01	1.441684688096792222e+01
1.124135369930718298e+01	9.715749647952691248e+00	1.937294981317984366e+01
6.491224752050499092e+00	8.937763977300235751e+00	6.470433966455615860e+00
1.363387479213603015e+01	1.175706498091854257e+01	3.295719516798456539e-02
1.415841847415442878e+01	1.332975053738211457e+01	1.797113944785084882e+01
7.238344839942857156e+00	6.141848267020036722e+00	7.721620867646507236e+00
