3.196526926518461931e+00	8.852286401138294014e-01	3.998932233992703811e+00
4.472875718116984811e-01	4.658107129397433432e+00	1.324603280441552933e+01
1.991984068140283881e+01	5.106109391719386714e+00	1.540473436042427480e+01
2.669485017600934817e+00	3.237695691467358472e+00	9.396457185224795339e+00
3.871220162594658093e-03	1.332516129668694482e+01	7.740138775348497369e+00
5.558524174685659958e+00	7.253747901844590729e+00	1.729620852447790469e+01
1.936388246780600397e+00	1.705753694396250353e+01	1.925716675737567840e+01
1.929248085574693405e+01	1.438360580706058300e+01	6.980614084029944877e+00
9.448097101654870045e+00	1.863278464965139847e+01	6.661622273188502419e+00
9.864363247074133811e-01	3.677294897613992419e-01	7.559264575930916052e+00
1.208960308266185280e+01	1.892568392361708263e+01	1.060409611758457693e+01
1.272702778670021573e+01	7.029786121543255994e+00	1.340617606622942226e+01
1.351498929314252351e+01	1.191475336604162472e+01	1.867937091068021971e+01
9.515155100249174325e+00	9.517377247666287232e+00	9.402483836089725600e+00
1.826112259602334476e+01	1.600281222654712110e+01	1.825351602050640309e+01
1.980490158983435833e+01	9.396945524210453371e+00	3.392924147437531790e+00
9.494107701994284554e+00	1.954070461321497021e+01	7.368255597775789312e+00
1.126999053605370804e+01	5.700991036268561629e+00	1.630961122704477617e+01
1.106844519500950419e+01	4.698574100732835768e-01	7.488234147621431802e+00
1.399135513745180504e+01	5.903301749869354076e+00	9.110321212391971457e+00
1.973648183421600422e+01	1.948487178408473852e+01	1.825979581525263384e+01
1.122640715200016714e+01	2.930012884449568311e+00	1.962817610907651300e+01
1.956359574510955213e+01	1.353182351728924715e+01	7.790904775902198764e+00
1.629404832478392962e+00	5.326172940846034543e+00	1.318708262289776378e+01
8.805219541388202842e+00	8.609470372138831706e+00	1.794067426188939995e+00
3.008236461309578225e+00	6.235759411068747760e+00	1.720673575634707575e+01
3.752814587978499539e+00	6.836517767003233992e+00	1.650270057910554300e+01
