3.181806215372473101e+00	8.785784730526594588e-01	3.995211466993619176e+00
4.386918549723562988e-01	4.660688824969522415e+00	1.325467588374229777e+01
1.991590446390769387e+01	5.115807008148085089e+00	1.539229066148319802e+01
2.668796976955423172e+00	3.229822520913998574e+00	9.403855402812661524e+00
1.999595108725195303e+01	1.334570928158962744e+01	7.728399001933789592e+00
5.560082855918559552e+00	7.249768979260246660e+00	1.729672097082805493e+01
1.934533048027694324e+00	1.705804519742183345e+01	1.925228284257130085e+01
1.927959880111452406e+01	1.439531434195323456e+01	6.975871352659012814e+00
9.732072931841518226e+00	1.871226043774584369e+01	6.442934918868744809e+00
8.861741086272343360e-01	3.443946295568989235e-01	7.895762972699182924e+00
1.209207016319874484e+01	1.892032857060824824e+01	1.060473950981470281e+01
1.273384128128337878e+01	7.036243512244207743e+00	1.340304847959017209e+01
1.327798879927980913e+01	1.237705765001725311e+01	1.858053735472353907e+01
9.514608373926064289e+00	9.516736813961678365e+00	9.401750119282169749e+00
1.826639575397352289e+01	1.601484262479744558e+01	1.825103571168902405e+01
1.962408475260959406e+01	9.611388481517890270e+00	3.635283041710096086e+00
9.742071541786975430e+00	1.960727787370690933e+01	7.174253416487180068e+00
1.126765278032165618e+01	5.725321745074678503e+00	1.629552741714694974e+01
1.106074611228275550e+01	4.668795829792626306e-01	7.493283042408861228e+00
1.398825413320999189e+01	5.905722678445113338e+00	9.108848777859009260e+00
1.974663424796708711e+01	1.947149302568082874e+01	1.826523454882979181e+01
1.086086382103276904e+01	2.561285560914511539e+00	1.983066920909944386e+01
5.294516425157553385e+00	1.323146999185581763e+01	8.839022409123117541e+00
1.638973454330966861e+00	5.317164599042298434e+00	1.318085473369504790e+01
8.661637913044142323e+00	8.824058000823356451e+00	2.029554560875150848e+00
2.912173614918036613e+00	6.326437044443135704e+00	1.768734253980125715e+01
3.644408845710815914e+00	6.919501658918624010e+00	1.701420779481821555e+01
