7.000000000000000000e+00	7.000000000000000000e+00	7.000000000000000000e+00	-1.096864644224232882e-01	2.789811886379096537e-02	-4.984183450576174512e-01
1.200000000000000000e+01	1.200000000000000000e+01	7.000000000000000000e+00	8.034325888017598283e-01	4.951349547826984221e-01	3.967919168571606980e-02
1.200000000000000000e+01	7.000000000000000000e+00	1.200000000000000000e+01	-1.111890195947747156e-01	-2.028935424455748926e-01	-1.148635102065304059e-01
7.000000000000000000e+00	1.200000000000000000e+01	1.200000000000000000e+01	-3.109199393928898103e-01	-3.059871216859295084e-01	3.952719637109970430e-01
7.000000000000000000e+00	7.000000000000000000e+00	1.700000000000000000e+01	-7.890448841627083487e-01	-5.299752827501240660e-01	4.261936356875423715e-01
1.200000000000000000e+01	1.200000000000000000e+01	1.700000000000000000e+01	-1.221874321315264522e+00	-1.496372969759336147e-01	-1.087636371786704359e-02
1.200000000000000000e+01	7.000000000000000000e+00	2.200000000000000000e+01	4.535030485381591481e-01	8.187325855854392653e-01	-4.165389575822063817e-01
7.000000000000000000e+00	1.200000000000000000e+01	2.200000000000000000e+01	-9.595166781074464246e-02	6.364265957880571589e-02	-1.403151170147763027e+00
7.000000000000000000e+00	1.700000000000000000e+01	7.000000000000000000e+00	1.754817849715191169e+00	2.271481315651394800e-02	-6.288045460594559044e-01
1.200000000000000000e+01	2.200000000000000000e+01	7.000000000000000000e+00	-2.239337915969093207e-01	-7.188332351293430511e-01	1.663067699948171940e-01
1.200000000000000000e+01	1.700000000000000000e+01	1.200000000000000000e+01	1.555926244148599091e-01	-4.911094009731706289e-01	8.428785809287626662e-01
7.000000000000000000e+00	2.200000000000000000e+01	1.200000000000000000e+01	1.791155975428458946e+00	-2.136263401509931104e+00	4.279659713241828478e-01
7.000000000000000000e+00	1.700000000000000000e+01	1.700000000000000000e+01	-3.324343393824373272e-01	-5.544085179317105316e-01	-4.483711034816305063e-01
1.200000000000000000e+01	2.200000000000000000e+01	1.700000000000000000e+01	-4.269787643323770809e-01	8.774363566021833316e-01	-4.673900674366908703e-01
1.200000000000000000e+01	1.700000000000000000e+01	2.200000000000000000e+01	-4.254809667613521640e-01	1.944220929115770158e+00	-9.734052785615987524e-01
7.000000000000000000e+00	2.200000000000000000e+01	2.200000000000000000e+01	-1.546926721486432676e-01	5.569815026150883863e-01	-3.775288411406002576e-02
1.700000000000000000e+01	7.000000000000000000e+00	7.000000000000000000e+00	-2.357745990850512452e-01	5.441805672388220216e-01	-4.166774527693363761e-01
2.200000000000000000e+01	1.200000000000000000e+01	7.000000000000000000e+00	-3.367826812639049261e-01	-3.135564146373304162e-01	-3.551259519647140817e-01
2.200000000000000000e+01	7.000000000000000000e+00	1.200000000000000000e+01	-5.577597416305845046e-01	-1.211183656560220312e+00	4.969117734834852529e-01
1.700000000000000000e+01	1.200000000000000000e+01	1.200000000000000000e+01	-3.629795402082818812e-01	5.484984712112300764e-01	-6.181560237502948807e-01
1.700000000000000000e+01	7.000000000000000000e+00	1.700000000000000000e+01	-1.665309387810857689e-01	1.145138150039798353e+00	2.779141743909424589e-01
2.200000000000000000e+01	1.200000000000000000e+01	1.700000000000000000e+01	2.121885750501945334e-01	6.602809704652307099e-01	-1.355086265281764957e-01
2.200000000000000000e+01	7.000000000000000000e+00	2.200000000000000000e+01	-7.271145933618969326e-02	-7.098952799006055248e-01	1.668531426728267486e-01
1.700000000000000000e+01	1.200000000000000000e+01	2.200000000000000000e+01	-1.492441450026123773e-01	1.094599160974640828e+00	7.829753856943160173e-01
1.700000000000000000e+01	1.700000000000000000e+01	7.000000000000000000e+00	-4.138743554866226582e-01	-4.029344992064073372e-01	1.219659570731608023e+00
2.200000000000000000e+01	2.200000000000000000e+01	7.000000000000000000e+00	7.107832122392975238e-01	8.352919807514244677e-02	8.218784306599202782e-01
2.200000000000000000e+01	1.700000000000000000e+01	1.200000000000000000e+01	-3.316902756809382846e-01	-1.609233070388322306e-01	-8.847177228165037377e-01
1.700000000000000000e+01	2.200000000000000000e+01	1.200000000000000000e+01	1.500087830669174727e+00	-7.378231587777346334e-01	-7.127249338455788896e-01
1.700000000000000000e+01	1.700000000000000000e+01	1.700000000000000000e+01	-3.699427748097002255e-01	-4.011405380757973593e-02	5.902907418488577695e-01
2.200000000000000000e+01	2.200000000000000000e+01	1.700000000000000000e+01	4.036295683061054129e-01	-2.539458045980199641e-01	-5.166623168574950853e-01
2.200000000000000000e+01	1.700000000000000000e+01	2.200000000000000000e+01	-8.132906379845524780e-01	-1.796655361148800367e-01	6.016156394311619193e-01
1.700000000000000000e+01	2.200000000000000000e+01	2.200000000000000000e+01	2.275767070268483183e-01	2.161610717381733660e-01	1.382750282652382312e+00
