3.434600784637922732e+00	3.325079106233403525e+00	2.958353083476973566e+00
3.710437096258030643e+00	3.962706538821481050e+00	1.027525817483857296e+01
2.950734184261414761e+00	3.968106834710989794e+00	1.615140112730273714e+01
3.766781514208818127e+00	1.031722824104001290e+01	4.935487838333228794e+00
4.176624149755436832e+00	1.092117319151365074e+01	9.190343116701802373e+00
3.129033045957136938e+00	8.350222528682779810e+00	1.713383825267982274e+01
4.606762585478928251e+00	1.601810221296279479e+01	3.226960097926351967e+00
3.113909325434855546e+00	1.634810475138680630e+01	1.023359184676599121e+01
3.358927984950469181e+00	1.678357285754622197e+01	1.642282158099599698e+01
1.030356796987608092e+01	3.186872582885792227e+00	3.130867714339619745e+00
9.910736506861503869e+00	3.964371738249599098e+00	9.618002736238020489e+00
1.047106969356591399e+01	3.008645627759718888e+00	1.693000127470648408e+01
9.154127394103579007e+00	9.351107551134493434e+00	4.299837645301165523e+00
9.981940691063785565e+00	1.026162958949329074e+01	8.874453836760125114e+00
9.088196917236773587e+00	8.451144012568759578e+00	1.520006085612014424e+01
1.080328509829284123e+01	1.603885986580146650e+01	2.604982290945955015e+00
1.013939473968974880e+01	1.723481461459873998e+01	1.006259715632603680e+01
1.052894060078342342e+01	1.716253394876612148e+01	1.647245676679374071e+01
1.624177553482556036e+01	3.922432459795312631e+00	3.529876805928039651e+00
1.613155521604471687e+01	3.283725142038934397e+00	9.458111579057526086e+00
1.684070280111424012e+01	3.630370329139041896e+00	1.620139793129480310e+01
1.656403444082702592e+01	9.538671593343183375e+00	4.656438412269407578e+00
1.685629256206969018e+01	1.029887782999667145e+01	9.782772224761297153e+00
1.642480219446930789e+01	9.759439980430142825e+00	1.628759029189675545e+01
1.541634650554231634e+01	1.661101248502752981e+01	3.425031140356267212e+00
1.663054743088030563e+01	1.685449454330851538e+01	1.033724692032688708e+01
1.599721280787451683e+01	1.644096463146314946e+01	1.746490455239337081e+01
8.191544829483893508e+00	7.028984465540889737e+00	6.004832418499002955e+00
8.523769598222225241e+00	7.779971435645633981e+00	1.471493337378960398e+01
5.130055145241939840e+00	1.302531819582810080e+01	7.644916422837270353e+00
5.901445937484133708e+00	1.363767592972421916e+01	1.363063688953073260e+01
1.315471202337926471e+01	7.435849862515931719e+00	5.824029031505431497e+00
1.292822527820033685e+01	6.460428370588104485e+00	1.363019078862511790e+01
1.349457193164523083e+01	1.262251057137374133e+01	6.178331721071604221e+00
1.292390643125068017e+01	1.281234497590673627e+01	1.329097193628211926e+01
