3.808991590333053789e+00	3.514093451672620994e+00	2.820556902949074907e+00
4.685909454311962818e+00	5.012083699289566319e+00	1.013092210525811865e+01
3.048290370182094033e+00	6.104665466655070816e+00	1.608467596909042996e+01
1.240634285191430308e+01	6.112624295035395505e+00	1.083844190688988363e+01
3.123926158509992668e+00	2.000772414773534180e+00	7.423195196521197303e+00
2.884822333795794336e+00	5.138596852384479163e+00	1.546084839302961633e+01
6.245297358968740831e+00	1.467918586962488092e+01	3.866334276949345394e+00
1.850575898533421082e+01	2.029550490021593490e+00	8.751704286560253010e+00
4.368518180050491750e+00	1.527073412721996704e+01	1.412621404416295157e+01
1.084629045046579243e+01	4.139658215827171972e+00	3.747507277819766003e+00
9.811148955084579626e+00	6.697985276960668699e+00	8.419709450943818396e+00
1.118710695141647982e+01	3.880061397441752380e+00	1.611353480443325381e+01
1.777075792551812583e+01	9.699488782185587965e+00	1.928199751494116043e+01
1.804421311904640746e+01	9.386933611131894395e+00	1.907316474341058665e-03
1.424802546023479088e+01	1.212049767602510641e+01	1.187918260480441290e+01
1.341756226493702364e+01	1.504995697675491861e+01	2.214866671028668410e+00
1.037838439118646328e+01	1.727701145568047281e+01	1.035323680003390301e+01
1.177402691787593447e+01	1.715645264286266425e+01	1.598709950961903736e+01
1.476498877035701440e+01	5.755818748162732312e+00	4.642025966913194246e+00
1.480342816873342215e+01	4.012283692183564732e+00	7.287868740845643956e+00
1.637516319091679051e+01	4.414681258212081794e+00	1.534157936140218936e+01
1.169197206791306520e+01	8.891346259120195938e+00	7.746654968239257144e+00
1.092829579088169467e+01	9.969513767589665676e+00	8.147635291497428156e+00
1.483731500236820544e+01	9.438801315548085213e+00	1.482092533868384798e+01
1.224277481581277449e+01	1.504723381014993855e+01	2.316382996460797816e+00
1.643058025276234346e+01	1.663157458941721245e+01	1.071267766143761691e+01
1.448544252798741105e+01	1.609449682843288087e+01	1.783668010987493346e+01
6.609844911205639550e-02	9.929731482652035979e+00	5.605643111608047402e-01
1.381294520057529063e+01	1.256689592225001739e+01	9.906786057964904302e+00
2.775483347303488113e+00	2.144333936371201510e+00	1.684903083438049975e+01
3.442567598529758133e+00	1.568815356162600239e+01	1.344736424897112315e+01
1.066347188087255482e+01	8.895718279993133137e+00	8.323811243088609757e+00
1.274440569494755415e+01	1.234120594539758287e+01	1.011763829380088531e+01
1.883378333172135655e+01	1.009172840513150859e+01	2.673586972954832275e-01
1.352024879574186933e+01	1.185116455169556815e+01	1.085956097633313888e+01
