3.808957591327932768e+00	3.514077330191373694e+00	2.820527510699597951e+00
4.685825571391674771e+00	5.012041230369622014e+00	1.013109301097531478e+01
3.048180779861879408e+00	6.104411609665723049e+00	1.608434673192236986e+01
1.240937101935930897e+01	6.110111607863973227e+00	1.083771330922907339e+01
3.124426659797030048e+00	2.001504509222500339e+00	7.423069190607394674e+00
2.884972182439559329e+00	5.139009153227678262e+00	1.546145388922436759e+01
6.245185414443973571e+00	1.467928053160821200e+01	3.866277931556425074e+00
1.850672934802068426e+01	2.028584731847885347e+00	8.752757603747285842e+00
4.367275510336370736e+00	1.527145530256617612e+01	1.412570221945170346e+01
1.084621377276817178e+01	4.139548494492625963e+00	3.747430801886530549e+00
9.810968563123264374e+00	6.697450059015931600e+00	8.419848293683191542e+00
1.118704462740430650e+01	3.879944428296343339e+00	1.611363240454798884e+01
1.777623827643804688e+01	9.696012271564587337e+00	1.929396574686439081e+01
1.803828987689051999e+01	9.391800612308543350e+00	1.999777695627144070e+01
1.424552478904153041e+01	1.211890206300852846e+01	1.187798399403875393e+01
1.341803493013328108e+01	1.505003677006877538e+01	2.214830171413092685e+00
1.037836014970200260e+01	1.727702467283507559e+01	1.035320527781888700e+01
1.177383889810372786e+01	1.715649916176947443e+01	1.598709068447441162e+01
1.476516029741437563e+01	5.755601090284185872e+00	4.641882281239618102e+00
1.480391597273461279e+01	4.011905961321723169e+00	7.289094918850291371e+00
1.637522169284739704e+01	4.414608513128115419e+00	1.534164538898078689e+01
1.169599300145450016e+01	8.890480104207647116e+00	7.746037778762283388e+00
1.092646270597400715e+01	9.968646043804127999e+00	8.146953184689577299e+00
1.483760663156150628e+01	9.438754941897322226e+00	1.482119370287943738e+01
1.224208663125512331e+01	1.504750673589937726e+01	2.316815636899109965e+00
1.643058840981447233e+01	1.663159863371573266e+01	1.071265196893863170e+01
1.448565127071684522e+01	1.609449072258195557e+01	1.783672306028939047e+01
6.309610419843070250e-02	9.928076311498253759e+00	5.619284126983465910e-01
1.381202954048017695e+01	1.256518378620776843e+01	9.908228567578971635e+00
2.774858098314165300e+00	2.142977664620384637e+00	1.684641505540705708e+01
3.444120933334100076e+00	1.568736027297094360e+01	1.344843125746138313e+01
1.066572044862066271e+01	8.898331205886304218e+00	8.324651020606719243e+00
1.274299499650237166e+01	1.233876482437597311e+01	1.012089667759586042e+01
1.883010125233553467e+01	1.009287177729346574e+01	2.728032027520413405e-01
1.352103271450933164e+01	1.185227028440238684e+01	1.086243193287390874e+01
