3.434633194119945721e+00	3.325093516205177124e+00	2.958313364425193548e+00
3.710520312814764576e+00	3.962821332604922642e+00	1.027530649499416349e+01
2.950700763930313553e+00	3.968266557426670893e+00	1.615131246752538274e+01
3.766937167232049077e+00	1.031733792170971498e+01	4.935853235297154029e+00
4.176997512519536215e+00	1.092169961700495229e+01	9.189894303124006569e+00
3.129037023809337903e+00	8.349928323340753522e+00	1.713386956544541917e+01
4.606972217704874417e+00	1.601796650349767503e+01	3.226989795659186644e+00
3.113928971380324207e+00	1.634797883665805429e+01	1.023361647633374005e+01
3.358958452198109068e+00	1.678355365571777469e+01	1.642274440816913383e+01
1.030361256386536617e+01	3.186905248382658762e+00	3.130884292252833934e+00
9.910718744775103062e+00	3.964542898244982627e+00	9.617931584216087515e+00
1.047114415798214537e+01	3.008632659729907122e+00	1.692999391007613852e+01
9.153908495707083759e+00	9.350734590996184536e+00	4.300283544308080685e+00
9.981937469311903399e+00	1.026164033566346845e+01	8.874211827974706424e+00
9.089188050120693418e+00	8.452249456273889905e+00	1.520060952898192141e+01
1.080344357165766311e+01	1.603874515550652191e+01	2.604896604284736572e+00
1.013941746059915694e+01	1.723485207899733496e+01	1.006261548653368720e+01
1.052903184601514930e+01	1.716257557777331755e+01	1.647239950935537678e+01
1.624167523624008425e+01	3.922559147754367537e+00	3.529942051100484868e+00
1.613144582908942581e+01	3.283750683071689824e+00	9.458028106493372889e+00
1.684069293742274454e+01	3.630435913343794674e+00	1.620130606746388935e+01
1.656388753494515242e+01	9.538580372901003912e+00	4.656722826702932139e+00
1.685625737054926532e+01	1.029892897012504527e+01	9.782713222576207457e+00
1.642472253037593433e+01	9.759398729052360721e+00	1.628749320380480015e+01
1.541610267375295962e+01	1.661096375410424386e+01	3.425052969538741277e+00
1.663052545212940458e+01	1.685449112549602546e+01	1.033729593899808741e+01
1.599709330639706728e+01	1.644091592148489056e+01	1.746499818794002223e+01
8.191959915754594590e+00	7.029321709036027599e+00	6.004568076183439906e+00
8.522780457023001688e+00	7.778534408941854217e+00	1.471412899137881602e+01
5.129581824256145950e+00	1.302486161239426643e+01	7.645306934809189769e+00
5.901311157039216049e+00	1.363773460991724562e+01	1.363065670331966928e+01
1.315468739016476540e+01	7.436037900963846425e+00	5.823871833465070758e+00
1.292810985032191340e+01	6.460418783413675925e+00	1.363026506099760304e+01
1.349460499464785990e+01	1.262234515684022362e+01	6.178248579092676884e+00
1.292384012070923482e+01	1.281224755646071323e+01	1.329096228873522811e+01
