3.3333333333	3.3333333333	3.3333333333	-0.0091432790	-0.0016450008	-0.0027979107
3.3333333333	3.3333333333	10.0000000000	0.0019600474	0.0061953682	0.0074409823
3.3333333333	3.3333333333	16.6666666667	0.0164605031	0.0002045724	0.0152609282
3.3333333333	10.0000000000	3.3333333333	0.0022692655	-0.0071429670	0.0076571655
3.3333333333	10.0000000000	10.0000000000	0.0046231817	-0.0023770286	0.0046113610
3.3333333333	10.0000000000	16.6666666667	-0.0038918124	-0.0066971418	-0.0085093247
3.3333333333	16.6666666667	3.3333333333	-0.0151759149	0.0018269392	0.0062229798
3.3333333333	16.6666666667	10.0000000000	0.0003146537	-0.0020525429	0.0098162252
3.3333333333	16.6666666667	16.6666666667	0.0154880457	-0.0178164156	-0.0145158755
10.0000000000	3.3333333333	3.3333333333	-0.0177891395	-0.0032708616	0.0100546105
10.0000000000	3.3333333333	10.0000000000	-0.0082702278	-0.0006460877	-0.0123035662
10.0000000000	3.3333333333	16.6666666667	0.0049250041	-0.0243165889	-0.0016070805
10.0000000000	10.0000000000	3.3333333333	0.0127999677	0.0059347817	0.0059924136
10.0000000000	10.0000000000	10.0000000000	0.0120354772	-0.0035506667	0.0119742646
10.0000000000	10.0000000000	16.6666666667	0.0085334933	-0.0031250085	-0.0274273539
10.0000000000	16.6666666667	3.3333333333	-0.0044044221	-0.0016504786	0.0020742696
10.0000000000	16.6666666667	10.0000000000	-0.0022944886	-0.0168596208	-0.0053188935
10.0000000000	16.6666666667	16.6666666667	0.0103911372	0.0154979866	0.0054339713
16.6666666667	3.3333333333	3.3333333333	-0.0213941497	0.0135446186	-0.0227692166
16.6666666667	3.3333333333	10.0000000000	-0.0040359723	-0.0009169392	0.0059414810
16.6666666667	3.3333333333	16.6666666667	-0.0117543257	-0.0053372133	0.0016622523
16.6666666667	10.0000000000	3.3333333333	0.0037302798	0.0080815549	0.0034035013
16.6666666667	10.0000000000	10.0000000000	-0.0044088586	0.0113482768	-0.0051773237
16.6666666667	10.0000000000	16.6666666667	-0.0216368931	-0.0193586313	-0.0021613259
16.6666666667	16.6666666667	3.3333333333	-0.0024368079	0.0123600092	0.0014996422
16.6666666667	16.6666666667	10.0000000000	0.0003884189	0.0068457700	-0.0091311239
16.6666666667	16.6666666667	16.6666666667	-0.0005238657	0.0033042635	0.0089419177
6.6666666667	6.6666666667	6.6666666667	0.0117717753	0.0029744288	-0.0104783787
6.6666666667	6.6666666667	13.3333333333	-0.0099711017	0.0129131863	-0.0089636245
6.6666666667	13.3333333333	6.6666666667	0.0252389030	-0.0139579402	0.0060158818
6.6666666667	13.3333333333	13.3333333333	0.0018468427	0.0034868926	0.0143926658
13.3333333333	6.6666666667	6.6666666667	0.0015474241	-0.0054120399	0.0019382451
13.3333333333	6.6666666667	13.3333333333	-0.0069197635	0.0218226965	-0.0074918367
13.3333333333	13.3333333333	6.6666666667	0.0104982541	-0.0035578913	0.0003532641
13.3333333333	13.3333333333	13.3333333333	-0.0007716506	0.0133497189	0.0079648110
